frame,score,loss
400341,-21.0,2.982379913330078
401308,-21.0,2.9945502281188965
402271,-21.0,2.999378204345703
403272,-21.0,2.964961051940918
404399,-21.0,2.9611592292785645
405412,-20.0,2.9905455112457275
406410,-21.0,2.9214439392089844
407449,-20.0,3.0111804008483887
408505,-21.0,2.9819464683532715
409564,-19.0,2.9735167026519775
410552,-21.0,3.0056281089782715
411729,-19.0,2.9829349517822266
412691,-20.0,2.9888014793395996
413755,-19.0,3.000354051589966
414960,-21.0,2.9421191215515137
415858,-21.0,2.9592857360839844
416875,-20.0,2.972397804260254
417761,-20.0,2.9437787532806396
418843,-19.0,2.8969883918762207
419930,-20.0,2.9490549564361572
420808,-21.0,2.9756360054016113
421712,-21.0,2.9765267372131348
422738,-19.0,2.942352533340454
423821,-20.0,2.9712271690368652
424847,-19.0,2.902843713760376
425761,-20.0,2.977006435394287
426702,-21.0,2.9597487449645996
427704,-21.0,2.8874351978302
429073,-20.0,2.969912528991699
430034,-19.0,2.9924826622009277
430905,-21.0,2.986438035964966
432093,-18.0,2.932988166809082
433167,-20.0,2.951566219329834
434007,-20.0,2.9820027351379395
435041,-21.0,2.9329729080200195
436081,-18.0,2.983457088470459
437222,-20.0,2.940305709838867
438433,-19.0,2.9827351570129395
439378,-21.0,2.978456497192383
440663,-19.0,2.9979162216186523
441565,-20.0,3.0220139026641846
442631,-19.0,2.980461597442627
443638,-21.0,3.015282154083252
445042,-17.0,3.0096354484558105
446354,-20.0,2.9697577953338623
447450,-19.0,2.999821186065674
448743,-18.0,2.9814038276672363
449685,-20.0,3.0141894817352295
450852,-20.0,2.980222702026367
451746,-21.0,3.0002613067626953
452725,-19.0,3.0059306621551514
453941,-20.0,2.9848315715789795
454943,-21.0,2.953620433807373
455849,-21.0,2.99503231048584
456908,-20.0,3.000786781311035
457826,-20.0,2.998884916305542
458768,-21.0,3.0013363361358643
460143,-18.0,2.9979116916656494
461116,-20.0,2.981219530105591
461984,-21.0,2.9250993728637695
463040,-19.0,2.9315099716186523
464018,-20.0,2.9794061183929443
465332,-17.0,2.895707368850708
466259,-20.0,3.005812644958496
467432,-20.0,2.987316131591797
468697,-19.0,2.995849132537842
469688,-21.0,2.9321980476379395
470890,-19.0,2.9803671836853027
472095,-19.0,3.003628730773926
473005,-20.0,2.9695322513580322
474191,-20.0,2.984588146209717
475072,-21.0,3.00164532661438
476057,-21.0,2.930772304534912
477275,-19.0,2.9957451820373535
478217,-20.0,2.992501735687256
479142,-21.0,2.985356092453003
480056,-19.0,2.972407102584839
481036,-19.0,2.97292423248291
482161,-18.0,2.9243626594543457
483316,-21.0,2.98447847366333
484632,-16.0,2.9753429889678955
485817,-21.0,2.9790420532226562
487209,-20.0,2.991180419921875
488726,-19.0,2.975447177886963
489667,-21.0,2.898561477661133
490763,-19.0,2.9773361682891846
491631,-21.0,2.9742231369018555
492581,-20.0,2.8788669109344482
493685,-21.0,2.8962488174438477
494553,-21.0,2.9703497886657715
495591,-19.0,2.945080280303955
496652,-21.0,2.9472403526306152
497670,-20.0,2.9690592288970947
498746,-20.0,2.953484296798706
499912,-20.0,2.9841229915618896
500946,-20.0,2.9552855491638184
502165,-18.0,2.9682445526123047
503691,-20.0,2.981039524078369
504577,-20.0,2.9837427139282227
505473,-21.0,2.8568320274353027
506538,-21.0,2.9870550632476807
507769,-20.0,2.980167865753174
509022,-21.0,2.967301368713379
509967,-21.0,2.9629008769989014
511104,-19.0,2.9758567810058594
512201,-19.0,2.9686765670776367
513255,-19.0,2.9368507862091064
514223,-20.0,2.9603328704833984
515707,-20.0,2.98121976852417
516953,-21.0,2.9648756980895996
517993,-20.0,2.9418463706970215
519048,-19.0,2.977998733520508
520029,-21.0,2.9564332962036133
521273,-20.0,2.907294273376465
522462,-20.0,2.9631032943725586
523422,-20.0,2.986884117126465
524635,-19.0,2.9696149826049805
526031,-19.0,2.8990817070007324
527613,-17.0,2.9536099433898926
528794,-21.0,2.9738972187042236
530324,-18.0,2.890319585800171
531531,-21.0,2.9451723098754883
532929,-18.0,2.9663822650909424
534322,-19.0,2.982264995574951
535524,-20.0,2.971238851547241
536805,-19.0,2.986205577850342
538405,-19.0,2.9233341217041016
539375,-21.0,2.918483018875122
540425,-21.0,2.992262840270996
541638,-21.0,2.9761545658111572
542670,-19.0,2.958261013031006
544179,-18.0,2.9836819171905518
545125,-21.0,2.9463460445404053
546476,-19.0,2.965893030166626
547686,-19.0,2.9802706241607666
549300,-15.0,2.964582681655884
550890,-20.0,2.8991973400115967
552481,-21.0,2.949934720993042
553801,-20.0,2.8504178524017334
555301,-18.0,2.951303005218506
556633,-17.0,2.983318328857422
557975,-17.0,2.981220245361328
559213,-19.0,2.962200164794922
560405,-19.0,2.9698963165283203
561579,-20.0,2.942937135696411
563283,-16.0,2.9716219902038574
564670,-18.0,2.9667105674743652
566170,-19.0,2.9542136192321777
567140,-21.0,2.962559700012207
568932,-14.0,2.957467555999756
570483,-21.0,2.9597039222717285
571676,-18.0,2.8785462379455566
573174,-19.0,2.932831287384033
574512,-18.0,2.9590744972229004
576082,-20.0,2.9589290618896484
576993,-21.0,2.9738993644714355
578634,-18.0,2.949145793914795
579695,-20.0,2.922816753387451
581412,-16.0,2.860048294067383
582777,-19.0,2.9549560546875
584164,-18.0,2.9648971557617188
585420,-21.0,2.972607135772705
586711,-18.0,2.9642837047576904
588223,-19.0,2.9579997062683105
589255,-20.0,2.846376419067383
591032,-19.0,2.9517719745635986
592445,-20.0,2.912482261657715
593990,-17.0,2.957937240600586
595299,-18.0,2.942099094390869
596612,-20.0,2.9507665634155273
597873,-19.0,2.9527268409729004
599116,-19.0,2.945037364959717
600305,-19.0,2.990190267562866
601765,-20.0,2.9479820728302
603020,-18.0,2.9008126258850098
604388,-17.0,2.9617998600006104
605686,-18.0,2.957015037536621
607241,-20.0,2.948403835296631
608767,-17.0,2.9448509216308594
610035,-18.0,2.9105679988861084
611277,-21.0,2.970883369445801
612835,-20.0,2.9485809803009033
614294,-17.0,2.9986677169799805
615919,-15.0,2.9672446250915527
617485,-15.0,2.889200210571289
619358,-15.0,2.948681354522705
621251,-15.0,2.973771095275879
623215,-18.0,2.962022304534912
624871,-17.0,2.8945350646972656
626556,-19.0,2.9147143363952637
628816,-15.0,2.9639556407928467
630367,-20.0,2.9952714443206787
631891,-21.0,2.971320152282715
633458,-20.0,2.9861555099487305
634939,-18.0,2.945925235748291
636430,-19.0,2.979907274246216
638418,-16.0,2.9576282501220703
640351,-14.0,2.9581332206726074
641950,-17.0,2.9755420684814453
643727,-16.0,2.900444507598877
645216,-18.0,2.9539084434509277
646989,-19.0,2.951871395111084
648733,-18.0,2.97701096534729
650847,-15.0,2.9686195850372314
652382,-19.0,2.9643287658691406
654043,-19.0,2.929969549179077
655711,-18.0,2.9609081745147705
657544,-19.0,2.9229190349578857
659715,-18.0,2.9723424911499023
661502,-18.0,2.9097912311553955
663020,-20.0,2.9206936359405518
664709,-19.0,2.955634355545044
666735,-16.0,2.952456474304199
668387,-19.0,2.9655165672302246
670131,-16.0,2.8816022872924805
671552,-19.0,2.9597926139831543
673366,-18.0,2.973659038543701
675095,-20.0,2.96282696723938
676939,-14.0,2.985685348510742
678865,-19.0,2.968169689178467
680806,-18.0,2.9731922149658203
682372,-17.0,2.9588000774383545
683842,-17.0,2.9266719818115234
685452,-19.0,2.926502227783203
686909,-17.0,2.947361469268799
688552,-17.0,2.956954002380371
690346,-15.0,2.924382448196411
692059,-20.0,2.958953380584717
694196,-14.0,2.9001965522766113
696451,-16.0,2.8889195919036865
698320,-13.0,2.954450845718384
700445,-15.0,2.94284725189209
702339,-16.0,2.8731508255004883
704373,-16.0,2.9394261837005615
705977,-19.0,2.8526511192321777
707738,-20.0,2.949683427810669
709944,-11.0,2.914381742477417
711928,-19.0,2.9212656021118164
713707,-15.0,2.938887596130371
715104,-20.0,2.9197909832000732
716958,-14.0,2.9618468284606934
718545,-19.0,2.877169609069824
720393,-14.0,2.8919835090637207
721939,-18.0,2.9360578060150146
723361,-21.0,2.9485437870025635
725127,-17.0,2.9653592109680176
726666,-16.0,2.888322353363037
728343,-16.0,2.945168972015381
730200,-16.0,2.9428696632385254
731587,-19.0,2.8654868602752686
733787,-18.0,2.9344778060913086
735809,-20.0,2.967085599899292
737699,-15.0,2.9794299602508545
739892,-19.0,2.9567036628723145
741405,-19.0,2.942265272140503
743333,-17.0,2.9505622386932373
745185,-17.0,2.9794394969940186
747064,-17.0,2.8234915733337402
748941,-16.0,2.9534621238708496
750690,-20.0,2.961578845977783
752391,-18.0,2.9456982612609863
754354,-17.0,2.9054322242736816
756292,-12.0,2.9634652137756348
758004,-16.0,2.9654150009155273
760135,-20.0,2.9548683166503906
761875,-19.0,2.935786724090576
763684,-17.0,2.9631166458129883
765305,-18.0,2.921332836151123
767458,-17.0,2.9782352447509766
769642,-18.0,2.9520022869110107
771792,-18.0,2.970244884490967
773561,-18.0,2.9710030555725098
775646,-13.0,2.975703716278076
777186,-20.0,2.980233669281006
779317,-15.0,2.9789364337921143
780962,-19.0,2.950091600418091
782785,-21.0,2.968526601791382
784520,-16.0,2.9481983184814453
786642,-17.0,2.9836857318878174
788549,-15.0,2.948408365249634
790449,-17.0,2.9664273262023926
792461,-13.0,2.971465587615967
794414,-18.0,2.9071273803710938
796326,-18.0,2.973820209503174
798557,-16.0,2.9316234588623047
800614,-17.0,2.97198486328125
802579,-17.0,3.0272879600524902
804770,-17.0,2.986400604248047
806544,-17.0,2.9936254024505615
808714,-21.0,3.015824794769287
810619,-18.0,3.0139684677124023
812925,-15.0,2.9710211753845215
814865,-17.0,3.042776346206665
816755,-20.0,2.973202705383301
818424,-18.0,2.9948782920837402
820270,-17.0,3.0051822662353516
822355,-16.0,3.0148308277130127
823985,-18.0,3.005902051925659
826102,-14.0,3.0181663036346436
828590,-10.0,2.972249984741211
830437,-19.0,2.9894328117370605
832350,-18.0,3.0123205184936523
834509,-20.0,2.9963245391845703
837181,-15.0,2.993908166885376
839742,-13.0,3.009779453277588
841675,-18.0,3.0092556476593018
843886,-17.0,3.0197558403015137
846118,-15.0,2.9408750534057617
847914,-17.0,3.0205650329589844
850191,-17.0,2.9990837574005127
852145,-19.0,2.926048994064331
853765,-18.0,2.9932899475097656
855708,-18.0,2.95987606048584
857652,-18.0,2.9569883346557617
859418,-19.0,2.9451892375946045
860949,-20.0,2.899057388305664
862709,-16.0,3.010446786880493
864775,-15.0,3.042088508605957
866927,-18.0,2.980424404144287
868812,-20.0,3.0147693157196045
871371,-13.0,2.9386391639709473
873007,-20.0,3.0445170402526855
874954,-16.0,2.9518697261810303
877494,-13.0,2.9439167976379395
879658,-18.0,3.012514114379883
881798,-18.0,2.9610602855682373
883220,-19.0,3.026993751525879
885191,-19.0,3.0082244873046875
887102,-19.0,3.0368380546569824
888916,-16.0,3.01521897315979
890968,-15.0,3.027212142944336
892687,-21.0,3.004551887512207
894258,-21.0,3.0215110778808594
895876,-20.0,3.0013790130615234
897907,-16.0,2.957310199737549
899858,-18.0,3.0061686038970947
901995,-16.0,2.9726805686950684
903854,-15.0,2.9996628761291504
905936,-19.0,3.016705274581909
907847,-18.0,3.033325672149658
910392,-13.0,2.938875436782837
912592,-15.0,3.011366367340088
914364,-19.0,2.8945260047912598
916109,-19.0,2.9979937076568604
918078,-19.0,3.005535125732422
920101,-19.0,3.0055947303771973
922990,-10.0,3.014683723449707
925425,-14.0,2.98907470703125
927821,-20.0,2.99725341796875
929997,-19.0,2.933417797088623
932277,-17.0,2.999246597290039
934699,-14.0,3.0181634426116943
936766,-18.0,2.9437575340270996
938309,-19.0,3.0029845237731934
940687,-17.0,2.9832377433776855
942947,-16.0,2.9902567863464355
946099,-16.0,2.9953365325927734
948334,-13.0,3.0201220512390137
950655,-15.0,3.0045852661132812
954059,-13.0,3.0099098682403564
956041,-19.0,3.016052484512329
958627,-18.0,3.0076184272766113
960883,-19.0,3.010730504989624
963960,-14.0,2.9862403869628906
966494,-18.0,3.0259435176849365
969229,-16.0,2.9409074783325195
971784,-16.0,3.010000228881836
973576,-17.0,2.985846757888794
975834,-19.0,2.9726386070251465
978109,-19.0,2.928950786590576
980758,-16.0,2.988098382949829
983129,-14.0,2.943052291870117
986060,-12.0,2.9779610633850098
987440,-21.0,3.0013513565063477
989719,-17.0,3.0015268325805664
992184,-17.0,2.9942739009857178
994444,-17.0,2.982346773147583
996833,-17.0,3.011683464050293
999562,-12.0,2.965517044067383
1002435,-17.0,2.97847056388855
1004638,-17.0,3.0054469108581543
1006830,-15.0,2.978872776031494
1009665,-14.0,2.9326608180999756
1012550,-9.0,2.985302448272705
1014778,-14.0,2.8783860206604004
1017054,-17.0,2.914473533630371
1018993,-15.0,2.8769447803497314
1021053,-11.0,2.9533047676086426
1022934,-17.0,2.992703914642334
1024647,-17.0,2.951979637145996
