frame,score,loss
86556,-20.0,0.20631280541419983
87373,-21.0,0.2043418288230896
88211,-20.0,0.20112645626068115
89187,-20.0,0.20267248153686523
90023,-20.0,0.22146505117416382
90843,-21.0,0.20484857261180878
91742,-20.0,0.20192661881446838
92673,-21.0,0.20148584246635437
93540,-20.0,0.2058277130126953
94318,-21.0,0.2027364820241928
95281,-20.0,0.20492979884147644
96041,-21.0,0.20465397834777832
96919,-20.0,0.21966838836669922
97842,-20.0,0.20760321617126465
98710,-20.0,0.20429161190986633
99534,-21.0,0.20363177359104156
100293,-21.0,0.20392286777496338
101178,-21.0,0.2022038996219635
102000,-21.0,0.21202883124351501
102762,-21.0,0.2015695422887802
103579,-21.0,0.20423170924186707
104341,-21.0,0.20229455828666687
105306,-20.0,0.20514601469039917
106156,-21.0,0.23949944972991943
107139,-20.0,0.20690053701400757
107986,-21.0,0.20761007070541382
108838,-21.0,0.20546197891235352
109781,-21.0,0.20352375507354736
110543,-21.0,0.20566630363464355
111425,-21.0,0.2074415683746338
112213,-21.0,0.20108263194561005
112975,-21.0,0.20844346284866333
113736,-21.0,0.20432192087173462
114514,-21.0,0.20168668031692505
115333,-21.0,0.20194372534751892
116171,-20.0,0.20347021520137787
116992,-21.0,0.21955499053001404
117751,-21.0,0.20244401693344116
118583,-20.0,0.20438218116760254
119369,-21.0,0.20547080039978027
120237,-20.0,0.20433396100997925
120996,-21.0,0.20682504773139954
121758,-21.0,0.21694783866405487
122547,-21.0,0.22043931484222412
123388,-20.0,0.21941283345222473
124152,-21.0,0.22154709696769714
124970,-21.0,0.2164921760559082
125727,-21.0,0.21951475739479065
126548,-21.0,0.21535521745681763
127369,-21.0,0.21507740020751953
128194,-21.0,0.2513015866279602
129173,-19.0,0.22019286453723907
129933,-21.0,0.2249825894832611
130774,-20.0,0.21956971287727356
131594,-21.0,0.22307753562927246
132463,-20.0,0.22364650666713715
133281,-21.0,0.21647174656391144
134041,-21.0,0.22090600430965424
134939,-21.0,0.2189987301826477
135810,-21.0,0.22140830755233765
136631,-21.0,0.22286275029182434
137468,-20.0,0.21555596590042114
138355,-20.0,0.21387989819049835
139315,-21.0,0.21993008255958557
140103,-21.0,0.2258889377117157
141038,-20.0,0.22494980692863464
142066,-19.0,0.22283348441123962
142824,-21.0,0.21693676710128784
143643,-21.0,0.21815204620361328
144401,-21.0,0.2571910321712494
145282,-21.0,0.22280247509479523
146092,-21.0,0.21557646989822388
146889,-21.0,0.2216164916753769
147707,-21.0,0.22069306671619415
148489,-21.0,0.2191794216632843
149252,-21.0,0.21914184093475342
150182,-19.0,0.2163446545600891
151025,-21.0,0.22116169333457947
151983,-21.0,0.22047948837280273
152764,-21.0,0.22236201167106628
153646,-20.0,0.21873007714748383
154661,-20.0,0.21842429041862488
155745,-20.0,0.2174115777015686
156652,-21.0,0.22215382754802704
157493,-20.0,0.22026272118091583
158352,-20.0,0.22222204506397247
159231,-21.0,0.21981194615364075
160012,-21.0,0.21960188448429108
160863,-21.0,0.21882489323616028
161759,-21.0,0.24671781063079834
162601,-21.0,0.24226519465446472
163501,-21.0,0.23060770332813263
164373,-21.0,0.22929047048091888
165218,-21.0,0.22755253314971924
166050,-20.0,0.229624941945076
166889,-20.0,0.2248620241880417
167681,-21.0,0.268899530172348
168518,-20.0,0.22997674345970154
169340,-21.0,0.22894391417503357
170118,-21.0,0.2329380214214325
170996,-21.0,0.22368893027305603
171995,-21.0,0.22785699367523193
172757,-21.0,0.24290220439434052
173561,-21.0,0.22227990627288818
174386,-21.0,0.22387070953845978
175223,-20.0,0.2255123406648636
176046,-21.0,0.2249964475631714
176997,-20.0,0.2285696566104889
177820,-21.0,0.22413644194602966
178824,-19.0,0.22962892055511475
179893,-19.0,0.22793763875961304
180802,-21.0,0.22928957641124725
181799,-19.0,0.23001274466514587
182728,-20.0,0.22492143511772156
183629,-20.0,0.23575635254383087
184438,-21.0,0.2242291122674942
185258,-21.0,0.2311352789402008
186173,-20.0,0.2295762598514557
187089,-20.0,0.2290637493133545
187927,-20.0,0.22881945967674255
188745,-21.0,0.23060345649719238
189681,-19.0,0.228194460272789
190673,-20.0,0.24241255223751068
191728,-19.0,0.22882497310638428
192700,-21.0,0.2265341430902481
193517,-21.0,0.2288825809955597
194368,-21.0,0.22851718962192535
195214,-21.0,0.22994112968444824
195973,-21.0,0.22842612862586975
196838,-20.0,0.22639873623847961
197754,-20.0,0.23699450492858887
198541,-21.0,0.24463826417922974
199363,-21.0,0.22765818238258362
200210,-21.0,0.23627427220344543
201178,-21.0,0.2374807596206665
201966,-21.0,0.23860906064510345
202900,-19.0,0.23685678839683533
203752,-21.0,0.2344125360250473
204707,-21.0,0.23787790536880493
205482,-21.0,0.23976737260818481
206392,-21.0,0.23543629050254822
207349,-20.0,0.23733264207839966
208265,-20.0,0.23860402405261993
209029,-21.0,0.2352004051208496
210046,-20.0,0.23463517427444458
210868,-21.0,0.235089510679245
211795,-20.0,0.239842027425766
212558,-21.0,0.23448045551776886
213423,-21.0,0.24002885818481445
214334,-20.0,0.2358267605304718
215158,-21.0,0.23797249794006348
215994,-21.0,0.24832862615585327
216758,-21.0,0.25885698199272156
217606,-21.0,0.23483601212501526
218364,-21.0,0.2507432699203491
219265,-20.0,0.23742231726646423
220183,-20.0,0.2481532245874405
221128,-21.0,0.23358827829360962
222012,-21.0,0.23895512521266937
222827,-21.0,0.23533844947814941
223644,-21.0,0.2397303581237793
224405,-21.0,0.24475350975990295
225451,-19.0,0.23674434423446655
226424,-21.0,0.23681223392486572
227182,-21.0,0.2327282428741455
228003,-21.0,0.23621240258216858
228945,-21.0,0.23827245831489563
229985,-21.0,0.23922854661941528
230881,-20.0,0.23782199621200562
231670,-21.0,0.23716919124126434
232593,-20.0,0.24996769428253174
233412,-21.0,0.24221259355545044
234202,-21.0,0.2551434338092804
235040,-20.0,0.2345343381166458
235864,-21.0,0.23626214265823364
236716,-21.0,0.23965488374233246
237655,-21.0,0.2316184639930725
238502,-21.0,0.2375534474849701
239440,-21.0,0.2272835522890091
240256,-21.0,0.23761865496635437
241137,-21.0,0.24473513662815094
241959,-21.0,0.24495136737823486
242859,-20.0,0.24166244268417358
243732,-21.0,0.2446361780166626
244494,-21.0,0.24471989274024963
245252,-21.0,0.2432296872138977
246077,-21.0,0.2505771517753601
247019,-21.0,0.2431371659040451
247861,-20.0,0.24333767592906952
248672,-21.0,0.24671857059001923
249490,-21.0,0.24261707067489624
250275,-21.0,0.24292081594467163
251154,-21.0,0.24582865834236145
251978,-21.0,0.24270160496234894
252861,-21.0,0.24232494831085205
253700,-20.0,0.25385984778404236
254521,-21.0,0.2669253349304199
255339,-21.0,0.25543031096458435
256159,-21.0,0.24710822105407715
257037,-21.0,0.25687146186828613
257857,-21.0,0.2409677356481552
258637,-21.0,0.24581408500671387
259399,-21.0,0.26863768696784973
260157,-21.0,0.2490396499633789
260916,-21.0,0.2468283325433731
261706,-21.0,0.24417178332805634
262684,-19.0,0.24137000739574432
263525,-20.0,0.24443376064300537
264282,-21.0,0.24641448259353638
265121,-20.0,0.24535629153251648
265945,-21.0,0.24659061431884766
266842,-21.0,0.24715153872966766
267726,-21.0,0.2580161392688751
268484,-21.0,0.2436220794916153
269422,-21.0,0.2466941773891449
270240,-21.0,0.24216049909591675
271077,-20.0,0.2575080692768097
271912,-20.0,0.24749603867530823
272671,-21.0,0.2406424880027771
273477,-21.0,0.24170926213264465
274254,-21.0,0.24363011121749878
275091,-20.0,0.24237099289894104
275878,-21.0,0.26368770003318787
276637,-21.0,0.2593304514884949
277455,-21.0,0.24754610657691956
278326,-21.0,0.24510374665260315
279086,-21.0,0.24449284374713898
279964,-21.0,0.24269135296344757
280783,-21.0,0.24744927883148193
281680,-20.0,0.25403302907943726
282443,-21.0,0.24915030598640442
283280,-20.0,0.254130482673645
284044,-21.0,0.2611813545227051
284866,-21.0,0.25636187195777893
285768,-20.0,0.2705060839653015
286619,-21.0,0.24882858991622925
287463,-21.0,0.25237783789634705
288275,-21.0,0.2637058198451996
289094,-21.0,0.24881528317928314
289880,-21.0,0.2555151581764221
290823,-21.0,0.263326495885849
291692,-20.0,0.2547297477722168
292588,-20.0,0.2525230050086975
293394,-21.0,0.2581387162208557
294270,-20.0,0.25691449642181396
295099,-21.0,0.25234073400497437
296153,-18.0,0.2522954046726227
297076,-20.0,0.24947236478328705
297979,-21.0,0.2509741187095642
298759,-21.0,0.25427597761154175
299662,-21.0,0.252858966588974
300588,-20.0,0.2590778172016144
301396,-21.0,0.2563777565956116
302229,-20.0,0.25546666979789734
303115,-21.0,0.25201767683029175
303875,-21.0,0.2536572813987732
304745,-21.0,0.2648056745529175
305629,-21.0,0.2647045850753784
306572,-21.0,0.25035321712493896
307440,-20.0,0.2553715407848358
308230,-21.0,0.25502240657806396
309054,-21.0,0.26693809032440186
309940,-21.0,0.2540374994277954
310731,-21.0,0.2696218490600586
311611,-21.0,0.250028133392334
312464,-21.0,0.25376999378204346
313249,-21.0,0.2648393511772156
314031,-21.0,0.25484180450439453
314922,-20.0,0.25349581241607666
315738,-21.0,0.2525508403778076
316633,-21.0,0.24642989039421082
317454,-21.0,0.2681821882724762
318333,-21.0,0.25471848249435425
319266,-19.0,0.2592562735080719
320088,-21.0,0.2514045834541321
320998,-21.0,0.2513609826564789
321889,-20.0,0.2652202844619751
322712,-21.0,0.264498233795166
323534,-21.0,0.25998741388320923
324386,-21.0,0.26038432121276855
325174,-21.0,0.2645556628704071
325991,-21.0,0.29010626673698425
326847,-20.0,0.26395633816719055
327904,-20.0,0.26652902364730835
328696,-21.0,0.2743545174598694
329474,-21.0,0.2626631557941437
330316,-21.0,0.260662317276001
331092,-21.0,0.27965009212493896
331901,-21.0,0.26339471340179443
332661,-21.0,0.26284486055374146
333421,-21.0,0.2630215585231781
334270,-21.0,0.2734838128089905
335033,-21.0,0.27065885066986084
335791,-21.0,0.26568761467933655
336570,-21.0,0.2638434171676636
337387,-21.0,0.26149994134902954
338210,-21.0,0.2622408866882324
338969,-21.0,0.25865867733955383
339816,-21.0,0.2622857689857483
340605,-21.0,0.26221394538879395
341471,-20.0,0.2603417634963989
342250,-21.0,0.2887980043888092
343097,-21.0,0.2672097682952881
343903,-21.0,0.25749364495277405
344722,-21.0,0.2606791853904724
345692,-21.0,0.2773565649986267
346689,-19.0,0.25873470306396484
347480,-21.0,0.2682793140411377
348331,-20.0,0.25971969962120056
349118,-21.0,0.2650067210197449
350089,-21.0,0.27867648005485535
350915,-21.0,0.27705705165863037
351785,-21.0,0.26106807589530945
352628,-21.0,0.2649337649345398
353510,-21.0,0.27896249294281006
354393,-21.0,0.2872335612773895
355174,-21.0,0.2609829604625702
355988,-21.0,0.2638896703720093
356962,-19.0,0.26285165548324585
357809,-21.0,0.27091389894485474
358691,-21.0,0.2604162096977234
359531,-20.0,0.2753441333770752
360369,-21.0,0.2559265196323395
361407,-19.0,0.27140480279922485
362348,-21.0,0.2796635627746582
363124,-21.0,0.2842247188091278
363946,-21.0,0.26985278725624084
364768,-21.0,0.2678319215774536
365648,-21.0,0.2834245264530182
366468,-21.0,0.26801759004592896
367292,-21.0,0.26982975006103516
368112,-21.0,0.2760432958602905
368930,-21.0,0.27319031953811646
369720,-21.0,0.27078792452812195
370681,-20.0,0.2644088864326477
371518,-20.0,0.27699050307273865
372488,-21.0,0.28235724568367004
373247,-21.0,0.2847939729690552
374143,-21.0,0.272298663854599
374901,-21.0,0.2738327980041504
375681,-21.0,0.2623448371887207
376469,-21.0,0.2722853720188141
377289,-21.0,0.28346672654151917
378183,-20.0,0.26916399598121643
379051,-20.0,0.26843172311782837
379984,-19.0,0.2758423686027527
380774,-21.0,0.2699820101261139
381658,-21.0,0.28083038330078125
382560,-20.0,0.27092307806015015
383505,-20.0,0.2669360041618347
384351,-21.0,0.2688378691673279
385168,-21.0,0.26948946714401245
386093,-21.0,0.2661834955215454
386918,-21.0,0.2764475345611572
387763,-21.0,0.26888230443000793
388580,-21.0,0.271646648645401
389487,-21.0,0.2895960211753845
390368,-21.0,0.2710624039173126
391131,-21.0,0.2846895456314087
391891,-21.0,0.269344687461853
392772,-21.0,0.26685652136802673
393772,-21.0,0.2705174684524536
394564,-21.0,0.27383190393447876
395405,-20.0,0.2786647081375122
396242,-20.0,0.2694624364376068
397031,-21.0,0.2698795795440674
397880,-21.0,0.2654304802417755
398729,-21.0,0.2688668668270111
399517,-21.0,0.2720978260040283
400279,-21.0,0.2699027955532074
401146,-20.0,0.2752319276332855
402111,-19.0,0.2828136086463928
403085,-21.0,0.27196717262268066
403965,-21.0,0.2811397612094879
404788,-21.0,0.2775340676307678
405642,-21.0,0.3041633665561676
406418,-21.0,0.28017640113830566
407209,-21.0,0.27426522970199585
408094,-21.0,0.2785176634788513
408985,-20.0,0.2851297855377197
409804,-21.0,0.27646732330322266
410567,-21.0,0.275393545627594
411388,-21.0,0.2694949507713318
412273,-21.0,0.27235686779022217
413114,-20.0,0.27782100439071655
413874,-21.0,0.27345144748687744
414634,-21.0,0.28931981325149536
415482,-21.0,0.2943859100341797
416438,-20.0,0.27428680658340454
417288,-21.0,0.2717217206954956
418152,-21.0,0.2781965434551239
418915,-21.0,0.28014037013053894
419705,-21.0,0.2735995054244995
420493,-21.0,0.2770136892795563
421253,-21.0,0.29126739501953125
422079,-21.0,0.2851932644844055
422897,-21.0,0.29585033655166626
423654,-21.0,0.2706819772720337
424535,-21.0,0.2760172486305237
425357,-21.0,0.28700029850006104
426192,-20.0,0.27899840474128723
427010,-21.0,0.29004138708114624
427826,-21.0,0.27450770139694214
428739,-21.0,0.2677135467529297
429647,-20.0,0.26868733763694763
430494,-21.0,0.2805235981941223
431378,-21.0,0.2741481065750122
432276,-20.0,0.29074808955192566
433063,-21.0,0.28927814960479736
433883,-21.0,0.27732425928115845
434670,-21.0,0.2746904492378235
435489,-21.0,0.2847644090652466
436418,-20.0,0.27284643054008484
437256,-20.0,0.27812331914901733
438154,-20.0,0.29154711961746216
438915,-21.0,0.3072352409362793
439795,-21.0,0.2962004244327545
440784,-21.0,0.2765616774559021
441720,-19.0,0.27807700634002686
442503,-21.0,0.28471145033836365
443260,-21.0,0.30053210258483887
444159,-20.0,0.28775522112846375
444919,-21.0,0.29914677143096924
445757,-21.0,0.27874189615249634
446639,-21.0,0.2848351001739502
447462,-21.0,0.2954022288322449
448413,-20.0,0.2866790294647217
449171,-21.0,0.28621718287467957
449992,-21.0,0.2878599464893341
450777,-21.0,0.2827070355415344
451660,-21.0,0.28464335203170776
452496,-20.0,0.32532113790512085
453278,-21.0,0.27976325154304504
454114,-21.0,0.28360921144485474
454892,-21.0,0.272185742855072
455678,-21.0,0.30923089385032654
456555,-21.0,0.29616254568099976
457377,-21.0,0.2845289707183838
458278,-20.0,0.29145920276641846
459056,-21.0,0.30732929706573486
459902,-21.0,0.30133238434791565
460719,-21.0,0.28660932183265686
461542,-21.0,0.27933257818222046
462331,-21.0,0.2747141718864441
463248,-20.0,0.2818719446659088
464128,-21.0,0.298088937997818
465022,-20.0,0.2871299386024475
465861,-20.0,0.2903227210044861
466679,-21.0,0.28391146659851074
467468,-21.0,0.2818015217781067
468254,-21.0,0.28579962253570557
469078,-21.0,0.2896440029144287
469921,-20.0,0.28806042671203613
470680,-21.0,0.2823226749897003
471550,-20.0,0.29061973094940186
472314,-21.0,0.2890768051147461
473178,-20.0,0.2928162217140198
473968,-21.0,0.2922043800354004
474810,-21.0,0.2857113182544708
475599,-21.0,0.28997868299484253
476516,-19.0,0.30673494935035706
477358,-20.0,0.30456721782684326
478236,-21.0,0.3081086277961731
479021,-21.0,0.3141617774963379
479918,-21.0,0.2958877682685852
480896,-19.0,0.28808003664016724
481656,-21.0,0.31932705640792847
482418,-21.0,0.2988761067390442
483257,-20.0,0.3001518249511719
484076,-21.0,0.2951602041721344
484838,-21.0,0.2946072816848755
485649,-21.0,0.2912890315055847
486485,-20.0,0.30476856231689453
487244,-21.0,0.29471683502197266
488101,-20.0,0.29428115487098694
488860,-21.0,0.29844215512275696
489666,-21.0,0.2927228808403015
490576,-21.0,0.3021652102470398
491400,-21.0,0.2994840145111084
492265,-21.0,0.3083692789077759
493086,-21.0,0.2965224087238312
493908,-21.0,0.29857683181762695
494671,-21.0,0.3017510175704956
495523,-21.0,0.2931492030620575
496526,-19.0,0.2916308045387268
497366,-20.0,0.29879623651504517
498262,-20.0,0.29779738187789917
499082,-21.0,0.2889400124549866
499844,-21.0,0.2874428331851959
500710,-20.0,0.2974534034729004
501501,-21.0,0.29891541600227356
502342,-20.0,0.3093991279602051
503178,-20.0,0.29012876749038696
504048,-21.0,0.2987440824508667
504809,-21.0,0.31289738416671753
505572,-21.0,0.29974430799484253
506333,-21.0,0.29717838764190674
507121,-21.0,0.31832224130630493
507957,-21.0,0.2889179587364197
508876,-19.0,0.294818639755249
509662,-21.0,0.28814592957496643
510619,-20.0,0.30690598487854004
511379,-21.0,0.2964596152305603
512222,-20.0,0.31750786304473877
513042,-21.0,0.29633209109306335
513800,-21.0,0.28844165802001953
514563,-21.0,0.3137478828430176
515320,-21.0,0.2815473675727844
516175,-21.0,0.30095550417900085
516994,-21.0,0.3207783102989197
517784,-21.0,0.3054664731025696
518635,-21.0,0.29478195309638977
519396,-21.0,0.29820021986961365
520214,-21.0,0.2967866063117981
521156,-21.0,0.3068627417087555
521917,-21.0,0.3143348693847656
522674,-21.0,0.31427237391471863
523438,-21.0,0.3187573254108429
524197,-21.0,0.31728577613830566
524977,-21.0,0.3190830945968628
525738,-21.0,0.2988834083080292
526759,-20.0,0.3267638087272644
527583,-21.0,0.29609328508377075
528420,-21.0,0.3135371208190918
529359,-21.0,0.31971174478530884
530182,-21.0,0.30811023712158203
531006,-21.0,0.3004462718963623
531823,-21.0,0.29274898767471313
532757,-19.0,0.30596858263015747
533778,-20.0,0.3015117645263672
534592,-21.0,0.3250400424003601
535349,-21.0,0.30382490158081055
536310,-21.0,0.3074943423271179
537145,-20.0,0.30377697944641113
538189,-20.0,0.3056250810623169
539110,-20.0,0.30211418867111206
539898,-21.0,0.31722867488861084
540801,-21.0,0.3350619673728943
541639,-20.0,0.2992061972618103
542417,-21.0,0.3136919438838959
543180,-21.0,0.30770689249038696
544109,-21.0,0.3035036623477936
544992,-21.0,0.30445027351379395
545749,-21.0,0.3056699335575104
546507,-21.0,0.31670212745666504
547325,-21.0,0.2996915578842163
548083,-21.0,0.3058273494243622
548840,-21.0,0.28963449597358704
549597,-21.0,0.3051178753376007
550545,-19.0,0.3119972050189972
551416,-21.0,0.3001241683959961
552178,-21.0,0.3103340268135071
552969,-21.0,0.3062360882759094
553788,-21.0,0.3186289370059967
554546,-21.0,0.30441364645957947
555410,-21.0,0.30891045928001404
556249,-20.0,0.2954177260398865
557129,-20.0,0.30577874183654785
557951,-21.0,0.3160130977630615
558773,-21.0,0.2967187166213989
559531,-21.0,0.29806679487228394
560397,-20.0,0.30358877778053284
561157,-21.0,0.3048904538154602
561994,-20.0,0.30054864287376404
562831,-20.0,0.3165556788444519
563802,-20.0,0.3171503245830536
564757,-20.0,0.30637240409851074
565580,-21.0,0.3088698387145996
566337,-21.0,0.3122473955154419
567173,-20.0,0.3058074712753296
567935,-21.0,0.3263825476169586
568786,-21.0,0.3240886330604553
569622,-21.0,0.318543016910553
570383,-21.0,0.31751924753189087
571141,-21.0,0.3459419012069702
571983,-20.0,0.3194648027420044
572742,-21.0,0.32552358508110046
573504,-21.0,0.3267335295677185
574384,-21.0,0.3104596734046936
575144,-21.0,0.30862700939178467
575996,-21.0,0.3057817816734314
576755,-21.0,0.33832231163978577
577635,-21.0,0.3302748501300812
578423,-21.0,0.31821149587631226
579187,-21.0,0.31465840339660645
579950,-21.0,0.29708486795425415
580773,-21.0,0.3143236041069031
581536,-21.0,0.3170925974845886
582526,-19.0,0.3026295304298401
583288,-21.0,0.31871461868286133
584050,-21.0,0.31015294790267944
584809,-21.0,0.3111696243286133
585589,-21.0,0.3073209524154663
586353,-21.0,0.31303665041923523
587111,-21.0,0.3263464570045471
588041,-20.0,0.308523029088974
588801,-21.0,0.30817386507987976
589619,-21.0,0.3351610600948334
590380,-21.0,0.3011670708656311
591198,-21.0,0.31318843364715576
591984,-21.0,0.31234216690063477
592793,-21.0,0.3355999290943146
593636,-21.0,0.329337477684021
594396,-21.0,0.3088570237159729
595185,-21.0,0.3118859529495239
595943,-21.0,0.30706942081451416
596829,-20.0,0.3149506151676178
597648,-21.0,0.31729069352149963
598525,-21.0,0.30177706480026245
599422,-20.0,0.3234861493110657
600245,-21.0,0.3173624277114868
601069,-21.0,0.31568828225135803
602000,-19.0,0.3220844864845276
602761,-21.0,0.3279459476470947
603659,-20.0,0.30672961473464966
604476,-21.0,0.3294339179992676
605235,-21.0,0.32013869285583496
606116,-21.0,0.31616708636283875
606876,-21.0,0.3229221701622009
607668,-21.0,0.3157857060432434
608427,-21.0,0.31652581691741943
609218,-21.0,0.32779547572135925
610115,-20.0,0.33224862813949585
610904,-21.0,0.32322174310684204
611664,-21.0,0.32169821858406067
612421,-21.0,0.3252386450767517
613246,-21.0,0.3348589241504669
614069,-21.0,0.3161274194717407
615013,-19.0,0.32510828971862793
615838,-21.0,0.32519418001174927
616628,-21.0,0.30905789136886597
617391,-21.0,0.3281882703304291
618293,-20.0,0.3286130428314209
619148,-21.0,0.3221490979194641
619988,-20.0,0.301990807056427
620748,-21.0,0.3148190975189209
621684,-19.0,0.354867160320282
622447,-21.0,0.33965617418289185
623208,-21.0,0.3210413157939911
623996,-21.0,0.31816384196281433
624813,-21.0,0.32344937324523926
625753,-21.0,0.32030171155929565
626575,-21.0,0.32681289315223694
627394,-21.0,0.30705276131629944
628153,-21.0,0.33232179284095764
628913,-21.0,0.32100921869277954
629811,-21.0,0.32516637444496155
630631,-21.0,0.3512991964817047
631513,-21.0,0.32897526025772095
632314,-21.0,0.3173069655895233
633071,-21.0,0.33075034618377686
633834,-21.0,0.3315853774547577
634596,-21.0,0.33338797092437744
635358,-21.0,0.31904488801956177
636115,-21.0,0.32247650623321533
636875,-21.0,0.3194682002067566
637634,-21.0,0.30710604786872864
638500,-20.0,0.329144686460495
639397,-20.0,0.3328266739845276
640157,-21.0,0.3464308977127075
641041,-21.0,0.31522148847579956
641860,-21.0,0.333243727684021
642648,-21.0,0.3311472535133362
643470,-21.0,0.34020736813545227
644405,-19.0,0.3382132053375244
645236,-20.0,0.34901827573776245
645997,-21.0,0.3378005623817444
646761,-21.0,0.35531938076019287
647521,-21.0,0.32921892404556274
648301,-21.0,0.33872151374816895
649063,-21.0,0.33204177021980286
649820,-21.0,0.327578604221344
650578,-21.0,0.30665090680122375
651338,-21.0,0.3263322710990906
652352,-19.0,0.3199615478515625
653247,-20.0,0.31619012355804443
654004,-21.0,0.3204491138458252
654962,-19.0,0.3214375972747803
655722,-21.0,0.3153829872608185
656623,-21.0,0.3319495618343353
657381,-21.0,0.3265896439552307
658232,-21.0,0.32124006748199463
659079,-21.0,0.31701892614364624
660067,-18.0,0.3355715274810791
661104,-19.0,0.35118567943573
661913,-21.0,0.34447187185287476
662670,-21.0,0.32712358236312866
663483,-21.0,0.32818546891212463
664246,-21.0,0.328464150428772
665029,-21.0,0.310584157705307
665788,-21.0,0.35661065578460693
666546,-21.0,0.35064077377319336
667304,-21.0,0.3335149586200714
668065,-21.0,0.3210671544075012
668914,-21.0,0.313227117061615
669749,-20.0,0.33131760358810425
670570,-21.0,0.32419711351394653
671328,-21.0,0.334863543510437
672146,-21.0,0.31524527072906494
672964,-21.0,0.3313838243484497
673874,-21.0,0.3113269805908203
674635,-21.0,0.3291443884372711
675396,-21.0,0.326055109500885
676153,-21.0,0.3127707839012146
677020,-21.0,0.3170042335987091
677862,-20.0,0.323600709438324
678714,-21.0,0.3370603024959564
679595,-21.0,0.34497296810150146
680481,-20.0,0.3256601095199585
681245,-21.0,0.3354666829109192
682009,-21.0,0.33668848872184753
682771,-21.0,0.33612245321273804
683619,-21.0,0.34967637062072754
684592,-21.0,0.3387528359889984
685414,-21.0,0.32468944787979126
686173,-21.0,0.32742857933044434
686994,-21.0,0.3408617079257965
687756,-21.0,0.324831485748291
688574,-21.0,0.32973426580429077
689355,-21.0,0.32076913118362427
690114,-21.0,0.32338154315948486
690931,-21.0,0.341606080532074
