Episode,Reward,Epsilon
134,-31.992441448652627,0.5082950737585841
135,-8.823288077163056,0.5057535983897912
136,-36.91617997924415,0.5032248303978422
137,32.76856056227237,0.500708706245853
138,-61.651965319362,0.4982051627146237
139,6.213836853757812,0.49571413690105054
140,5.2112822236696275,0.4932355662165453
141,-119.39990041668509,0.4907693883854626
142,-39.16420182861981,0.4883155414435353
143,15.704190047541587,0.4858739637363176
144,13.437368954450989,0.483444593917636
145,-38.55589328079533,0.4810273709480478
146,-204.1612044009796,0.47862223409330756
147,-78.12277711127447,0.47622912292284103
148,-56.080110873428765,0.4738479773082268
149,-13.299624731154765,0.47147873742168567
150,-16.293550174784897,0.46912134373457726
151,-10.761403917469622,0.46677573701590436
152,-82.64326951097098,0.46444185833082485
153,-84.97215708871704,0.46211964903917074
154,-8.850733412714149,0.4598090507939749
155,5.812637026559699,0.457510005540005
156,-54.18998061512855,0.45522245551230495
157,-156.00214806471973,0.4529463432347434
158,-18.243782362347147,0.4506816115185697
159,-103.54799361636103,0.4484282034609769
160,-46.779466057082786,0.446186062443672
161,-29.673656777772848,0.4439551321314536
162,-27.225330781376314,0.4417353564707963
163,19.90100401808387,0.43952667968844233
164,5.9425964014811825,0.43732904629000013
165,92.18680742031448,0.4351424010585501
166,-5.672774418251407,0.43296668905325736
167,89.02853056987247,0.43080185560799106
168,137.1028800477208,0.4286478463299511
169,-10.615517627338065,0.42650460709830135
170,-34.75349139320137,0.42437208406280985
171,-11.83410668912633,0.4222502236424958
172,-47.40594856628505,0.42013897252428334
173,-5.7651818497138265,0.4180382776616619
174,68.39148429588339,0.4159480862733536
175,-5.64126157149673,0.41386834584198684
176,47.48003851438081,0.4117990041127769
177,-28.568280416568356,0.40974000909221303
178,84.84602449714376,0.40769130904675194
179,59.94975382846283,0.40565285250151817
180,33.340382916147405,0.4036245882390106
181,-75.82560013435173,0.4016064652978155
182,-60.367419748178605,0.3995984329713264
183,17.945863702519134,0.3976004408064698
184,13.81086441617525,0.39561243860243744
185,5.754688530256317,0.3936343764094253
186,-1.0829366157162847,0.39166620452737816
187,39.19005475419961,0.3897078735047413
188,-173.40278175659975,0.3877593341372176
189,-73.88030929747423,0.3858205374665315
190,-170.04145272215743,0.38389143477919885
191,-121.98692377769285,0.3819719776053028
192,-57.13133584849132,0.3800621177172763
193,100.6150975014654,0.37816180712868996
194,31.998096953079084,0.37627099809304654
195,-11.666396850038169,0.3743896431025813
196,81.12101612733824,0.37251769488706843
197,-48.869048964272906,0.3706551064126331
198,61.95594830751552,0.36880183088056995
199,-39.816224275605094,0.3669578217261671
200,-86.93827603263496,0.36512303261753626
201,25.319722188176385,0.3632974174544486
202,19.75346236224272,0.3614809303671764
203,16.625165258172018,0.3596735257153405
204,-165.18002175759383,0.3578751580867638
205,0.5167240936217468,0.35608578229633
206,10.058771031783067,0.3543053533848483
207,-27.979619976440063,0.35253382661792404
208,68.7633792940342,0.3507711574848344
209,26.342610479560364,0.34901730169741024
210,41.680429856738314,0.3472722151889232
211,-28.223631481250806,0.3455358541129786
212,64.24197562936962,0.3438081748424137
213,126.21364695638366,0.3420891339682016
214,-153.28334837951468,0.3403786882983606
215,-0.8330322029064661,0.3386767948568688
216,-45.09438424495174,0.33698341088258443
217,-6.707901248311237,0.3352984938281715
218,4.431338077569819,0.33362200135903064
219,13.726437248646988,0.33195389135223546
220,4.568518799374591,0.3302941218954743
221,61.31473358659834,0.32864265128599696
222,14.059503688906446,0.326999438029567
223,27.734168491868314,0.3253644408394192
224,-101.92429474306435,0.3237376186352221
225,41.67216150683752,0.322118930542046
226,33.455453110025154,0.32050833588933575
227,92.73268742322318,0.31890579420988907
228,-60.24538546085773,0.3173112652388396
229,-28.91322871809092,0.3157247089126454
230,-33.77101255846243,0.3141460853680822
231,121.75399363415136,0.3125753549412418
232,67.91330182916217,0.31101247816653554
233,104.40401808968193,0.30945741577570285
234,53.87811389247136,0.3079101286968243
235,14.931509358545748,0.3063705780533402
236,15.829529274131751,0.30483872516307353
237,-21.26754674016935,0.3033145315372582
238,39.63153566245154,0.3017979588795719
239,86.01662874688242,0.30028896908517405
240,57.95673521895759,0.2987875242397482
241,-13.204206044858651,0.29729358661854943
242,84.80513062796844,0.29580711868545667
243,41.86626713844558,0.2943280830920294
244,102.34159809316303,0.29285644267656924
245,98.6350546499808,0.2913921604631864
246,61.83640217526816,0.28993519966087045
247,21.278897689430707,0.2884855236625661
248,-120.4912054982841,0.28704309604425327
249,-5.3994147398225465,0.285607880564032
250,-80.46499634556838,0.28417984116121187
251,8.68952990794394,0.2827589419554058
252,75.78678545171236,0.28134514724562876
253,53.33710019793901,0.2799384215094006
254,81.68450145697963,0.27853872940185365
255,77.10982335244613,0.27714603575484437
256,-0.9133699443475223,0.2757603055760701
257,90.11087164723723,0.2743815040481898
258,88.02841341402058,0.2730095965279488
259,134.22391065786988,0.27164454854530906
260,76.47746922085923,0.2702863258025825
261,111.09590429160897,0.2689348941735696
262,64.09194057715341,0.26759021970270175
263,81.20141141575817,0.2662522686041882
264,80.16868970580923,0.2649210072611673
265,149.43448038240794,0.26359640222486147
266,53.662385433515716,0.26227842021373715
267,81.44896091742916,0.2609670281126685
268,-4.881576309993859,0.25966219297210513
269,-95.81850851003793,0.2583638820072446
270,13.76997680075287,0.2570720625972084
271,84.35271109960922,0.25578670228422234
272,90.86081998030407,0.25450776877280124
273,113.28021668991711,0.2532352299289372
274,135.40764128850245,0.2519690537792925
275,78.14604988179056,0.2507092085103961
276,127.29604151547261,0.2494556624678441
277,107.34107768578542,0.24820838415550486
278,124.74991310649922,0.24696734223472733
279,18.99692702831281,0.2457325055235537
280,69.49747676344668,0.24450384299593592
281,117.31816109141857,0.24328132378095624
282,5.981748482338131,0.24206491716205145
283,43.3357508115756,0.2408545925762412
284,109.83033098709363,0.23965031961336
285,54.98552824949482,0.2384520680152932
286,140.7027262929043,0.23725980767521673
287,69.17261947862919,0.23607350863684065
288,236.85721970072598,0.23489314109365644
289,134.30885267189234,0.23371867538818816
290,254.25168386002568,0.23255008201124722
291,83.9422805881585,0.231387331601191
292,-91.49665922801287,0.23023039494318503
293,107.40158622922257,0.2290792429684691
294,147.55120194215604,0.22793384675362674
295,134.982627730593,0.22679417751985861
296,151.68601699201918,0.22566020663225933
297,25.800869600572597,0.22453190559909803
298,-120.63863416024716,0.22340924607110255
299,46.98240704675875,0.22229219984074702
300,98.6156427571748,0.2211807388415433
301,93.14106977725652,0.22007483514733558
302,123.47843537639615,0.2189744609715989
303,99.98806996524904,0.2178795886667409
304,137.2961167035203,0.2167901907234072
305,156.1567852214849,0.21570623976979014
306,122.55059718880929,0.21462770857094118
307,-332.40171629825795,0.21355457002808648
308,58.89647088026925,0.21248679717794605
309,-29.062184603788033,0.21142436319205632
310,116.67249569043858,0.21036724137609603
311,166.3994907175321,0.20931540516921554
312,127.99750016338452,0.20826882814336947
313,237.04599431511986,0.20722748400265262
314,70.22554532392671,0.20619134658263935
315,97.38042679349141,0.20516038984972615
316,64.44540166699026,0.2041345879004775
317,-7.094192498348538,0.2031139149609751
318,216.07445531906575,0.20209834538617025
319,85.19442848687106,0.2010878536592394
320,-54.09529331949109,0.2000824143909432
321,202.49786500638473,0.19908200231898848
322,5.2603336798319305,0.19808659230739353
323,90.74534700928568,0.19709615934585656
324,94.52436679951903,0.19611067854912728
325,81.9911900050104,0.19513012515638165
326,86.51890599266923,0.19415447453059972
327,52.35234948404827,0.19318370215794672
328,296.40605377849704,0.192217783647157
329,99.1733865317002,0.1912566947289212
330,2.644242428667077,0.1903004112552766
331,22.031745521838378,0.18934890919900021
332,105.04032637928113,0.18840216465300522
333,93.7379850261422,0.18746015382974018
334,244.11934240368376,0.1865228530605915
335,209.89105973103983,0.18559023879528855
336,123.72612343700958,0.1846622876013121
337,241.30974251299176,0.18373897616330553
338,208.24558097830024,0.182820281282489
339,213.2663700868701,0.18190617987607657
340,147.66844973292842,0.18099664897669618
341,-23.195608504331044,0.1800916657318127
342,157.81303358715854,0.17919120740315364
343,-56.65526892301323,0.17829525136613786
344,67.41866995846546,0.17740377510930716
345,77.36213912938325,0.17651675623376062
346,181.23632320078167,0.1756341724525918
347,181.83205154806174,0.17475600159032884
348,287.3850261566437,0.17388222158237718
349,217.8254146627252,0.1730128104744653
350,156.1227353709075,0.17214774642209296
351,-31.427196961717854,0.1712870076899825
352,50.03661265470146,0.17043057265153258
353,39.70081057366189,0.16957841978827493
354,-32.98401147377105,0.16873052768933355
355,107.32047654199236,0.1678868750508869
356,119.58686010195696,0.16704744067563246
357,171.97331772590385,0.1662122034722543
358,24.425245420751985,0.16538114245489302
359,212.62478470302673,0.16455423674261854
360,165.80054161516858,0.16373146555890544
361,132.5511127608379,0.16291280823111093
362,-12.811665081445378,0.16209824418995536
363,99.61389051017422,0.16128775296900558
364,217.02733426694817,0.16048131420416054
365,-53.74238040763964,0.15967890763313974
366,86.4394033523008,0.15888051309497406
367,-38.16043547516856,0.1580861105294992
368,246.96590335195563,0.1572956799768517
369,243.596426214889,0.15650920157696743
370,-53.90465474791962,0.1557266555690826
371,261.8919351678449,0.1549480222912372
372,-47.68978615438642,0.15417328217978102
373,206.07347716998737,0.1534024157688821
374,231.83953273539427,0.1526354036900377
375,269.2937483873161,0.1518722266715875
376,51.67654254534064,0.15111286553822956
377,207.78462210362844,0.15035730121053842
378,260.208419780712,0.14960551470448571
379,226.69534245455395,0.14885748713096328
380,1.355111822267304,0.14811319969530845
381,221.7735218391269,0.1473726336968319
382,297.8913619525708,0.14663577052834775
383,167.75742724481222,0.14590259167570602
384,-30.947919117153916,0.1451730787173275
385,239.62338010081203,0.14444721332374086
386,243.58459950249178,0.14372497725712216
387,221.15903142231883,0.14300635237083656
388,235.78156531905043,0.14229132060898236
389,263.45984676193063,0.14157986400593744
390,4.054726037923574,0.14087196468590776
391,206.20296075964407,0.14016760486247823
392,216.48524305455925,0.13946676683816583
393,-17.401433789095172,0.138769433003975
394,23.882097679541403,0.13807558583895513
395,218.4582291578451,0.13738520790976036
396,-13.286238506142896,0.13669828187021155
397,218.33819235671245,0.13601479046086049
398,-53.65875470169253,0.1353347165085562
399,86.27546304348317,0.1346580429260134
400,200.01694168865964,0.13398475271138335
401,4.808000719173549,0.13331482894782642
402,183.15309518381088,0.13264825480308728
403,215.07410060891942,0.13198501352907185
404,223.26231262220512,0.1313250884614265
405,19.424935380122832,0.13066846301911936
406,201.37332152733686,0.13001512070402377
407,251.46371647743067,0.12936504510050365
408,214.37649469769963,0.12871821987500112
409,193.87532501730385,0.12807462877562611
410,26.57200176800094,0.12743425563174798
411,251.33745348879,0.12679708435358925
412,174.5474356101004,0.1261630989318213
413,231.20463104728847,0.1255322834371622
414,161.07256720995497,0.12490462201997637
415,248.04612144491514,0.1242800989098765
416,31.46622257108544,0.12365869841532712
417,150.50465276454918,0.12304040492325048
418,264.4895785730398,0.12242520289863423
419,253.37353942662952,0.12181307688414106
420,246.82303065007335,0.12120401149972035
421,223.61775051164688,0.12059799144222175
422,261.9660292461508,0.11999500148501063
423,258.0577110928617,0.11939502647758558
424,-8.866990698217867,0.11879805134519765
425,214.76156031414035,0.11820406108847166
426,249.14326447038192,0.1176130407830293
427,-48.96495220433788,0.11702497557911415
428,277.2396641205905,0.11643985070121858
429,22.99781283608781,0.11585765144771248
430,282.37201441578344,0.11527836319047392
431,185.94891175584831,0.11470197137452155
432,227.72412560488,0.11412846151764894
433,243.1056633304231,0.1135578192100607
434,260.8001190747358,0.11299003011401039
435,237.21083345553203,0.11242507996344034
436,246.6256532224444,0.11186295456362313
437,254.7503779531951,0.11130363979080501
438,252.95042694352531,0.11074712159185099
439,292.09226658948353,0.11019338598389174
440,217.5153163160217,0.10964241905397228
441,235.18617456575464,0.10909420695870241
442,252.9348720199515,0.1085487359239089
443,221.3533333557973,0.10800599224428936
444,295.0581473280788,0.10746596228306791
445,270.4852840362902,0.10692863247165257
446,172.18307055973708,0.1063939893092943
447,242.07438723020607,0.10586201936274783
448,213.48634128629578,0.10533270926593409
449,236.89368688916096,0.10480604571960442
450,268.65279934014114,0.1042820154910064
451,254.77925330188685,0.10376060541355137
452,231.46168802516254,0.1032418023864836
453,205.96308827683944,0.10272559337455119
454,244.43129850275403,0.10221196540767843
455,218.30223487442376,0.10170090558064004
456,244.2201651657576,0.10119240105273684
457,236.6611948677826,0.10068643904747315
458,125.2609626750223,0.10018300685223579
459,240.78801110549222,0.0996820918179746
460,221.22462622734358,0.09918368135888474
461,42.656821811176336,0.09868776295209031
462,262.37911614193933,0.09819432413732986
463,250.31950794736068,0.09770335251664321
464,261.52911348841326,0.09721483575406
465,86.30807895396723,0.09672876157528969
466,183.4239499279872,0.09624511776741324
467,186.5940058604533,0.09576389217857617
468,203.43174230319153,0.09528507271768329
469,149.53980935264585,0.09480864735409487
470,131.89613841128804,0.0943346041173244
471,274.9116782909299,0.09386293109673778
472,282.0154135268758,0.09339361644125409
473,281.6618024624918,0.09292664835904782
474,221.46681703615792,0.09246201511725258
475,248.97085869274707,0.09199970504166631
476,266.59717014098516,0.09153970651645797
477,242.22989651342516,0.09108200798387568
478,242.77474538974258,0.0906265979439563
479,290.3221795744846,0.09017346495423652
480,243.71810930627302,0.08972259762946533
481,156.65985441789383,0.089273984641318
482,268.4249855728341,0.0888276147181114
483,270.3417281872295,0.08838347664452084
484,254.66979184064158,0.08794155926129824
485,267.56612321274457,0.08750185146499175
486,312.3953764250309,0.08706434220766679
487,280.2049066238713,0.08662902049662846
488,289.3926992984576,0.08619587539414532
489,268.55831288394006,0.08576489601717459
490,233.77278056040652,0.08533607153708872
491,270.01847583865214,0.08490939117940327
492,267.37203945570286,0.08448484422350626
493,245.5508636513378,0.08406242000238873
494,199.61165882513325,0.08364210790237678
495,193.28180239409383,0.0832238973628649
496,268.6213725732349,0.08280777787605056
497,267.0088482316234,0.08239373898667031
498,254.34649131004375,0.08198177029173696
499,280.41621047878965,0.08157186144027828
500,251.00071256362614,0.0811640021330769
501,203.2593444762484,0.08075818212241151
502,102.107517863983,0.08035439121179945
503,229.55897699195992,0.07995261925574046
504,246.27902385747092,0.07955285615946175
505,208.45303135565996,0.07915509187866444
506,244.89124494980373,0.07875931641927113
507,231.2158374419742,0.07836551983717477
508,281.6098774927546,0.07797369223798889
509,231.94816121552853,0.07758382377679894
510,160.48762946180622,0.07719590465791494
511,257.12339197460653,0.07680992513462537
512,-19.543723266866763,0.07642587550895225
513,213.22205769146836,0.07604374613140748
514,267.8821352897422,0.07566352740075044
515,279.24853582498395,0.07528520976374668
516,269.8697341904667,0.07490878371492794
517,228.27637866282473,0.0745342397963533
518,234.78115314983808,0.07416156859737154
519,188.83336551385293,0.07379076075438468
520,289.75948642146875,0.07342180695061275
521,210.88907972620615,0.07305469791585968
522,266.8260261976737,0.07268942442628039
523,248.4390855864333,0.07232597730414898
524,223.1015689695123,0.07196434741762824
525,236.8799903990651,0.0716045256805401
526,187.20645641172896,0.0712465030521374
527,274.12368856841744,0.0708902705368767
528,177.31859396068882,0.07053581918419231
529,250.64573924700906,0.07018314008827135
530,203.47614081899752,0.06983222438783
531,88.59341444919767,0.06948306326589085
532,266.1907195729344,0.0691356479495614
533,200.75896843897686,0.06878996970981359
534,192.29152556887914,0.06844601986126451
535,250.37948208799335,0.06810378976195819
536,233.53956696737535,0.0677632708131484
537,265.7820153954731,0.06742445445908266
538,176.6487066756277,0.06708733218678724
539,183.56783876677724,0.0667518955258533
540,177.2765834913704,0.06641813604822402
541,226.75307854392207,0.0660860453679829
542,260.6980402743674,0.06575561514114299
543,277.1177048922931,0.06542683706543727
544,236.61629634419924,0.06509970288011008
545,247.2688580250903,0.06477420436570952
546,217.3356742185553,0.06445033334388098
547,37.29628739920372,0.06412808167716157
548,-2.904629814804366,0.06380744126877576
549,250.4334504126372,0.06348840406243188
550,278.97648567755925,0.06317096204211972
551,269.14859594592815,0.06285510723190912
552,291.11943787222623,0.06254083169574957
553,283.12809442226904,0.062228127537270826
554,96.73673891727164,0.06191698689958447
555,264.46801003712386,0.061607401965086545
556,269.7122011926384,0.06129936495526111
557,277.92590871400773,0.0609928681304848
558,249.15317312061853,0.060687903789832374
559,196.59030627791606,0.06038446427088321
560,248.7178387841194,0.06008254194952879
561,108.16926294167732,0.05978212923978115
562,246.30970676664424,0.05948321859358224
563,191.201622147823,0.05918580250061433
564,241.5269845211573,0.058889873488111255
565,261.90255028414106,0.058595424120670696
566,229.05220642051293,0.05830244700006734
567,220.1361589503566,0.058010934765067
568,227.76951962662903,0.05772088009124167
569,128.57128526414908,0.05743227569078546
570,244.26005537834524,0.05714511431233153
571,290.19448458521117,0.05685938874076987
572,76.9876267271642,0.056575091797066025
573,264.3509049808207,0.056292216338080694
574,240.54988913679315,0.05601075525639029
575,239.96854434922201,0.05573070148010834
576,238.3165367754901,0.0554520479727078
577,271.3767508198003,0.05517478773284426
578,183.32508043317992,0.05489891379418004
579,260.92682338557654,0.05462441922520914
580,170.32053344725583,0.0543512971290831
581,235.82866077609572,0.05407954064343768
582,218.9056427669452,0.05380914294022049
583,223.48922522872857,0.05354009722551939
584,171.93568235467598,0.05327239673939179
585,273.8672682657102,0.053006034755694834
586,281.3617571772029,0.052741004581916356
587,267.85755559749975,0.052477299559006776
588,189.89736796835666,0.052214913061211746
589,225.09997906613677,0.05195383849590569
590,-68.80343088758252,0.05169406930342616
591,283.98297443812453,0.05143559895690903
592,293.25533412555785,0.051178420962124486
593,131.4955339972944,0.05092252885731386
594,254.69537759885208,0.05066791621302729
595,281.3126228633399,0.05041457663196215
596,242.9053545325747,0.050162503748802344
597,235.19143273698185,0.049911691230058335
598,208.35612012876138,0.04966213277390804
599,173.95671957825726,0.0494138221100385
600,277.5214306473656,0.04916675299948831
601,283.24499307918785,0.04892091923449087
602,191.0497967993857,0.04867631463831842
603,302.73832715998515,0.048432933065126825
604,271.95226023781106,0.048190768399801194
605,235.1247976185636,0.04794981455780219
606,190.85340107693284,0.04771006548501318
607,285.16869763042723,0.047471515157588115
608,273.94181718756874,0.047234157581800176
609,229.00111254261805,0.046997986793891174
610,257.5255611008374,0.04676299685992172
611,268.83788199457706,0.04652918187562211
612,228.52439015854333,0.046296535966244
613,237.89925108709943,0.046065053286412784
614,240.58185704249158,0.04583472801998072
615,228.7063137163644,0.045605554379880814
616,248.30999893805654,0.04537752660798141
617,243.96251673618326,0.0451506389749415
618,275.27671812915855,0.044924885780066794
619,249.34877944659232,0.04470026135116646
620,270.0051164844157,0.04447676004441063
621,246.70182173405277,0.04425437624418858
622,249.75530524747364,0.04403310436296763
623,207.25285092118025,0.043812938841152796
624,238.74451592333588,0.04359387414694703
625,288.5777035839358,0.043375904776212296
626,283.90994633145783,0.043159025252331236
627,209.290552929755,0.04294323012606958
628,267.8367859701176,0.04272851397543923
629,253.30315946870897,0.04251487140556204
630,274.62159016614146,0.04230229704853423
631,230.16285118583312,0.04209078556329156
632,224.8247594159734,0.0418803316354751
633,229.71333109593107,0.041670929977297724
634,247.27108722647873,0.04146257532741124
635,234.3236191113687,0.04125526245077418
636,269.26664539883086,0.04104898613852031
637,261.04818220415075,0.04084374120782771
638,269.1120487167667,0.04063952250178857
639,263.40489129313585,0.04043632488927963
640,240.8456967085762,0.04023414326483323
641,246.35717360641303,0.040032972548509065
642,245.4210410995177,0.03983280768576652
643,226.0276975833641,0.03963364364733769
644,283.6716203155356,0.039435475429100995
645,261.4882475086103,0.03923829805195549
646,261.97599518444616,0.03904210656169572
647,263.13001431055943,0.03884689602888724
648,263.85925379674677,0.0386526615487428
649,294.406077974397,0.03845939824099909
650,228.12447714140262,0.03826710124979409
651,249.93747315323864,0.038075765743545126
652,286.88130620916047,0.0378853869148274
653,279.83063281564057,0.03769595998025326
654,256.4420253894651,0.03750748018035199
655,233.88526273605825,0.037319942779450235
656,231.50263881714312,0.037133343065552986
657,257.3543380421261,0.03694767635022522
658,284.3106364419244,0.036762937968474095
659,258.6246255482179,0.03657912327863173
660,191.76452701211548,0.036396227662238566
661,259.18885089371537,0.03621424652392737
662,38.132762851537734,0.036033175291307735
663,249.8075887404309,0.03585300941485119
664,246.9310879509597,0.035673744367776934
665,216.06663817546396,0.03549537564593805
666,241.10372245675748,0.035317898767708356
667,232.4061560299428,0.03514130927386981
668,246.45738448980734,0.03496560272750046
669,270.78046950195915,0.03479077471386296
670,19.062381699210846,0.03461682084029365
671,259.1447921275474,0.034443736736092176
672,218.5771578490042,0.034271518052411715
673,227.4842639638282,0.034100160462149656
674,276.88027398326074,0.03392965965983891
675,202.76643021868196,0.033760011361539714
676,261.5334323780625,0.03359121130473201
677,251.11655475271303,0.033423255248208356
678,270.7238220576154,0.03325613897196732
679,304.609249057634,0.03308985827710748
680,279.907608034481,0.032924408985721944
681,254.66228622141662,0.03275978694079333
682,206.7570029005276,0.032595988006089364
683,220.71253541757198,0.032433008066058915
684,247.36046751425627,0.03227084302572862
685,272.7895367814399,0.032109488810599975
686,288.7391106284498,0.031948941366546975
687,279.9926070858974,0.03178919665971424
688,0.6033348296299863,0.03163025067641567
689,271.9324081875201,0.03147209942303359
690,230.5848904828362,0.03131473892591842
691,55.482723903248,0.031158165231288826
692,295.06411549760026,0.03100237440513238
693,271.9813251580397,0.030847362533106718
694,256.0683928197958,0.030693125720441184
695,300.7946698162794,0.030539660091838977
696,199.64339054262774,0.03038696179137978
697,236.71312028703963,0.030235026982422884
698,235.38595587002422,0.030083851847510768
699,290.8596378783076,0.029933432588273214
700,259.51601733188613,0.029783765425331846
701,232.67012169331775,0.029634846598205186
702,202.31083529484732,0.02948667236521416
703,247.1412235827624,0.029339239003388088
704,240.81890076225307,0.029192542808371146
705,294.95003248751755,0.02904658009432929
706,11.108418168604203,0.028901347193857643
707,244.8851910657743,0.028756840457888354
708,6.856383002093125,0.02861305625559891
709,261.3146370411979,0.028469990974320916
710,265.0804235296448,0.02832764101944931
711,230.8488861215595,0.028186002814352063
712,227.38976464223924,0.0280450728002803
713,269.48179981921066,0.0279048474362789
714,280.1011331924525,0.027765323199097504
715,245.05908517900752,0.027626496583102015
716,284.6334604649408,0.027488364100186506
717,244.80812888234036,0.027350922279685573
718,281.77932464091816,0.027214167668287145
719,260.5230332221016,0.02707809682994571
720,196.18977793146877,0.02694270634579598
721,278.8787958352152,0.026807992814067
722,221.26925990893318,0.026673952849996664
723,8.59828395411246,0.02654058308574668
724,240.4200339947579,0.026407880170317945
725,-30.67998348388413,0.026275840769466357
